species,filename,source,directory,md5_hash,is_duplicate
Chaetodon fasciatus,Chaetodon_fasciatus_iNaturalist_344206971.jpg,iNaturalist,images_inaturalist,ad535bfa310a860e66421a940707681c,no
Chaetodon fasciatus,Chaetodon_fasciatus_iNaturalist_344206990.jpg,iNaturalist,images_inaturalist,972b75e0a19d82ac89a6416f51a10989,no
Chaetodon fasciatus,Chaetodon_fasciatus_iNaturalist_344207037.jpg,iNaturalist,images_inaturalist,11a22911faa87e62e4a8486e6662d302,no
Chaetodon fasciatus,Chaetodon_fasciatus_iNaturalist_480744407.jpg,iNaturalist,images_inaturalist,a1c77427d98977acca23d4f080e1cea9,no
Chaetodon fasciatus,Chaetodon_fasciatus_iNaturalist_55868231.jpg,iNaturalist,images_inaturalist,f87281dceee6d4d3786a8a7a2b30664f,no
Chaetodon fasciatus,Chaetodon_fasciatus_iNaturalist_595286178.jpg,iNaturalist,images_inaturalist,221a409a3f826ce7d1625f186b217395,no
Chaetodon fasciatus,Chaetodon_fasciatus_iNaturalist_596429681.jpg,iNaturalist,images_inaturalist,9fa24bf20c0473434bd2147bf78725e2,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_12040833.jpg,iNaturalist,images_inaturalist,aeb07540273fe45f109b7e4319ab5717,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_12760738.jpg,iNaturalist,images_inaturalist,6eae1d12161ce9ddb80ee79bc0367bf9,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_17376679.jpg,iNaturalist,images_inaturalist,eee846eb42c344bbe8645049e97620a7,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_17376788.jpg,iNaturalist,images_inaturalist,7a572ec6b910cd513d234a345a39c030,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_177651824.jpg,iNaturalist,images_inaturalist,f42ec3987587648be17299d513534109,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_19897048.jpg,iNaturalist,images_inaturalist,2a451b1bb76c07915d13552e4ca6ec7c,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_20063822.jpg,iNaturalist,images_inaturalist,eee659388d4779b3bb9771e6a4a147f2,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_361544133.jpg,iNaturalist,images_inaturalist,50710d3462778003f9ffc582cf52d99c,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_425367144.jpg,iNaturalist,images_inaturalist,bbe5223d82f0d4537e22223d55d33715,no
Chaetodon flavirostris,Chaetodon_flavirostris_iNaturalist_5950939.jpg,iNaturalist,images_inaturalist,9da7ca75acb83699dd5f29f3cb26ce7a,no
Chaetodon flavocoronatus,Chaetodon_flavocoronatus_iNaturalist_457352545.jpg,iNaturalist,images_inaturalist,18a724aa9b603335542fb1b60697c087,no
Chaetodon flavocoronatus,Chaetodon_flavocoronatus_iNaturalist_598684494.jpg,iNaturalist,images_inaturalist,ad1b51108eec4034abe11e63a0459b3a,no
Chaetodon flavocoronatus,Chaetodon_flavocoronatus_iNaturalist_598921705.jpg,iNaturalist,images_inaturalist,33c1c4d3e673afd27813490c52a2ab1d,no
Chaetodon flavocoronatus,Chaetodon_flavocoronatus_iNaturalist_598924792.jpg,iNaturalist,images_inaturalist,52a3a1931e52a8dafe70a272166346d1,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_101580731.jpg,iNaturalist,images_inaturalist,04c64d8a5de07e4dd03802303da0006c,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_168295733.jpg,iNaturalist,images_inaturalist,657d41bc59623db58ee7486233be176e,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_257546329.jpg,iNaturalist,images_inaturalist,7faff35bb5b9890e9bb3412c721344d6,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_317852.jpg,iNaturalist,images_inaturalist,26cdef401854066a922b03de61481bb5,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_34139600.jpg,iNaturalist,images_inaturalist,c11e3e7d0abf972197cb61ade0988400,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_341654889.jpg,iNaturalist,images_inaturalist,f888de38b80c2cc3711153b19126111c,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_380394577.jpg,iNaturalist,images_inaturalist,d339f90d54a4b59fa6a9e6eef1fc4dfe,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_443350802.jpg,iNaturalist,images_inaturalist,1cf32b30828ed552dbd3e1628a98df21,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_598700049.jpg,iNaturalist,images_inaturalist,4717c01c4655c69b0958ed3e41d4b158,no
Chaetodon fremblii,Chaetodon_fremblii_iNaturalist_598700060.jpg,iNaturalist,images_inaturalist,66be5bf82b3ec7101e0b7b515787fe9d,no
Chaetodon gardineri,Chaetodon_gardineri_iNaturalist_174082664.jpg,iNaturalist,images_inaturalist,f6d70cbe59028729f0b407737d1cb61b,no
Chaetodon gardineri,Chaetodon_gardineri_iNaturalist_278903419.jpg,iNaturalist,images_inaturalist,55892d6d28729c96a1992926ff02c810,no
Chaetodon gardineri,Chaetodon_gardineri_iNaturalist_278903646.jpg,iNaturalist,images_inaturalist,aa107685a922f9fcbacd24b90d5131a1,no
Chaetodon gardineri,Chaetodon_gardineri_iNaturalist_278909933.jpg,iNaturalist,images_inaturalist,d9f258478e8b757cd15f440c39b169a3,no
Chaetodon gardineri,Chaetodon_gardineri_iNaturalist_60495450.jpg,iNaturalist,images_inaturalist,af8b386417afb02b43c3e9bee625c0aa,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_12931521.jpg,iNaturalist,images_inaturalist,65df6c41be7b77dd752fcba8e169b5e6,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_16103786.jpg,iNaturalist,images_inaturalist,012c82fe2bbe0d67dce8a3fbe21670db,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_17952429.jpg,iNaturalist,images_inaturalist,7573eaf668a02ed5a09df5931e5dec5e,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_18275791.jpg,iNaturalist,images_inaturalist,b036da11df4bfe778ec67d1444a15519,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_19964900.jpg,iNaturalist,images_inaturalist,3284ce812796464f05bde14203d259c1,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_19964904.jpg,iNaturalist,images_inaturalist,53bcfb2e1e2db1a2af56d12efe598942,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_260515897.jpg,iNaturalist,images_inaturalist,5917c42136dae8a2718ae3d74a49caa0,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_260515911.jpg,iNaturalist,images_inaturalist,8aa6f2b0ad080ac0914e71a6cbae80b9,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_298435945.jpg,iNaturalist,images_inaturalist,0091ff7aac42bb3ed1069ea85f3e7c96,no
Chaetodon guentheri,Chaetodon_guentheri_iNaturalist_462449919.jpg,iNaturalist,images_inaturalist,44d585b12e9bd3a9046b20151295fed6,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_174031744.jpg,iNaturalist,images_inaturalist,0ad819e227f63c2082846045a8f32d9c,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_174546136.jpg,iNaturalist,images_inaturalist,0c1668058c896b335fd713ba392a3750,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_233427015.jpg,iNaturalist,images_inaturalist,9b61a1c5c69b81b23e14f1bb28f8d9fa,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_26864062.jpg,iNaturalist,images_inaturalist,84d3d758e30864d12eb5304edd17dbff,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_303971849.jpg,iNaturalist,images_inaturalist,0fec26d1199d15145e27d3fc50c47674,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_380299825.jpg,iNaturalist,images_inaturalist,39ca643091c7380d4b7fab22b3532047,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_473229926.jpg,iNaturalist,images_inaturalist,ca54245fe1959773813361f0adcbc560,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_474997418.jpg,iNaturalist,images_inaturalist,df95eadf04fd725c06d84f46dbf0f4eb,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_504140684.jpg,iNaturalist,images_inaturalist,a0d50480b7dfe53575f1b7eed31b8ef8,no
Chaetodon guttatissimus,Chaetodon_guttatissimus_iNaturalist_584519765.jpg,iNaturalist,images_inaturalist,78b876bd2a69ed92ae2754c48c8f2f7d,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349923953.jpg,iNaturalist,images_inaturalist,6b2b08503c25524988aff870f64cfd61,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349923955.jpg,iNaturalist,images_inaturalist,2edfefd6a011e506caa2c1e0d5be1ccc,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349923956.jpg,iNaturalist,images_inaturalist,ef17d0eafc5005d84f147dea2eef90d4,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349923974.jpg,iNaturalist,images_inaturalist,8bb2d82edcf8d7b9537abc75f9666046,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349923976.jpg,iNaturalist,images_inaturalist,e1fbd726f40391263d9de0ccbe14bfe2,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349923979.jpg,iNaturalist,images_inaturalist,b0d76a1c67ef8d06406ce3475cd803c0,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349923999.jpg,iNaturalist,images_inaturalist,b8e1b7b8a78bd887f89368e7431bd65f,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_349924002.jpg,iNaturalist,images_inaturalist,ebfda024574de2f66f0fa371a3e2e591,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_350007389.jpg,iNaturalist,images_inaturalist,a0562dbdc7929b42a0a02ecb22f8096e,no
Chaetodon hoefleri,Chaetodon_hoefleri_iNaturalist_424743322.jpg,iNaturalist,images_inaturalist,188a8fa25057624a63e8d5f644a759a1,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_10169427.jpg,iNaturalist,images_inaturalist,834701b20d7cbeb01133b10d91702d86,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_11971502.jpg,iNaturalist,images_inaturalist,3881c911421c7500d6631a4c681e55e5,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_1461105.jpg,iNaturalist,images_inaturalist,2663698668279f4cda5c6288c05e2125,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_298048415.jpg,iNaturalist,images_inaturalist,1bf486c89e974fdda4def70339a31c06,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_456296117.jpg,iNaturalist,images_inaturalist,79417dc6a7b53469b2750f2487b6ca42,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_607033378.jpg,iNaturalist,images_inaturalist,4f6f342a3fc161af200f9d51dda462c4,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_8288759.jpg,iNaturalist,images_inaturalist,8a313132a8a81c494aeb08877e68ccd1,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_85384668.jpg,iNaturalist,images_inaturalist,5e013c28ca0fda85f7f9abba04214298,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_87012423.jpg,iNaturalist,images_inaturalist,29ec4171e673a509b6d433b78e1570b9,no
Chaetodon humeralis,Chaetodon_humeralis_iNaturalist_88599882.jpg,iNaturalist,images_inaturalist,3f573a8912b96af7a6def13ff6efdef6,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_15933811.jpg,iNaturalist,images_inaturalist,464879d48fee0be343e35b2d0a1ed9ac,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_170722148.jpg,iNaturalist,images_inaturalist,1daa50c055d141c50e685cbfef59efcf,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_231967804.jpg,iNaturalist,images_inaturalist,a5199e93adef08aa8404c22c7420e9b9,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_422239513.jpg,iNaturalist,images_inaturalist,bddaef008c2e6d76db239988e32feb9c,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_444196719.jpg,iNaturalist,images_inaturalist,ba77554f9091df7c6e1d1107dc48a02b,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_479599038.jpg,iNaturalist,images_inaturalist,322e168cf322e25aece1cf95ab5603c7,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_75713374.jpg,iNaturalist,images_inaturalist,0cf4b5cc3275805d89730eae148688a2,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_82279573.jpg,iNaturalist,images_inaturalist,b96259e1001edf62b7ff6027221bf1b0,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_82279598.jpg,iNaturalist,images_inaturalist,b75942ffe27fc68140fbc5244f700d06,no
Chaetodon interruptus,Chaetodon_interruptus_iNaturalist_82279627.jpg,iNaturalist,images_inaturalist,20fdbce9fd0013cc66ab0a16d2cd3478,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_336546534.jpg,iNaturalist,images_inaturalist,823d550d79d49bc6c3d2b1d4682dafad,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_338353090.jpg,iNaturalist,images_inaturalist,05c6bff2dab23b8000e244a8ba7edef6,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_338353091.jpg,iNaturalist,images_inaturalist,325e9268ba14170f9ecc156d1003b4b6,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_409583506.jpg,iNaturalist,images_inaturalist,a18facba9a8cf082fc65906fdd919f14,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_409631622.jpg,iNaturalist,images_inaturalist,27c0b334887f102d9b4fe935d1739c3f,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_530434066.jpg,iNaturalist,images_inaturalist,fe7747f72831fad709ed6b97a80f5bd8,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_530434335.jpg,iNaturalist,images_inaturalist,5d0c48512b27f804e4495806747d4e03,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_564309402.jpg,iNaturalist,images_inaturalist,1cf43a828023802349a79a208eb7e10b,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_97428922.jpg,iNaturalist,images_inaturalist,0e9d296989067f5a1d2b74b857d0291b,no
Chaetodon kleinii,Chaetodon_kleinii_iNaturalist_97482217.jpg,iNaturalist,images_inaturalist,6000cd45b36e600f9b4ec8cdb8921562,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_173874128.jpg,iNaturalist,images_inaturalist,dbf70652cbb3cf42d52919bbf223c779,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_183943854.jpg,iNaturalist,images_inaturalist,527186549c5108943ba7a61b63b42b58,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_183943894.jpg,iNaturalist,images_inaturalist,ff4c595c54bc46dc05179243a3c74929,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_183943928.jpg,iNaturalist,images_inaturalist,4abad1d69eec14d3f37672e0d193b1da,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_183943944.jpg,iNaturalist,images_inaturalist,ed3278f71305e6fa967e2ef64545831f,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_183943966.jpg,iNaturalist,images_inaturalist,18fcb691334abed99146753396245fd7,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_443993229.jpg,iNaturalist,images_inaturalist,1525c88a5928e015d766de12ddd2c5a9,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_467594824.jpg,iNaturalist,images_inaturalist,865d6846b3ad2e0c33a83a7f5b8058cd,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_605922484.jpg,iNaturalist,images_inaturalist,96597ee80bb4dedc0486e78a32d85c72,no
Chaetodon larvatus,Chaetodon_larvatus_iNaturalist_74067025.jpg,iNaturalist,images_inaturalist,ca5928125e0faab3547e41830d0b0b85,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_107921304.jpg,iNaturalist,images_inaturalist,e598c1ac12241d0cd6db82ec8fcce0a4,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_174544780.jpg,iNaturalist,images_inaturalist,33050c24424dac511fe16346b80405d7,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_257991081.jpg,iNaturalist,images_inaturalist,3cd283abd239bb5c0da9cdc320a7e626,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_26103099.jpg,iNaturalist,images_inaturalist,5482d5f6f2e7a8519a0b4aa90ab86320,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_347659715.jpg,iNaturalist,images_inaturalist,121f0553c85ca241757f0e107b6b7c4b,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_431017214.jpg,iNaturalist,images_inaturalist,12724f2cc87fd940c0d3da6c4b9cb0bf,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_551272520.jpg,iNaturalist,images_inaturalist,9f3b219c6815fc31a07a03e79e652ff8,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_551762355.jpg,iNaturalist,images_inaturalist,96d19bc1950ed3c218e58b2d6a463666,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_585546055.jpg,iNaturalist,images_inaturalist,4fe73cc1a50da91e873956329ba57d91,no
Chaetodon leucopleura,Chaetodon_leucopleura_iNaturalist_75611947.jpg,iNaturalist,images_inaturalist,4da02d9b4cd1b65f23610060fabe4ece,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_134145241.jpg,iNaturalist,images_inaturalist,da17a783dd4c6ef86d35b982963ee313,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_474229031.jpg,iNaturalist,images_inaturalist,13f31e33cc5ea3e81ce40a1e906dbc81,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_474229195.jpg,iNaturalist,images_inaturalist,96739fd5c656ab13bac2fba25663803e,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_474229198.jpg,iNaturalist,images_inaturalist,74c5ee6323c48a27b530d70d3801743b,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_474229199.jpg,iNaturalist,images_inaturalist,1152bf1438bbd7038e552b280ab6eeab,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_474229221.jpg,iNaturalist,images_inaturalist,5bd2ce75dda6e0fc68234ed83304b2c5,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_474229225.jpg,iNaturalist,images_inaturalist,1d767cd13e73685006acaf7dc6c3b293,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_91071941.jpg,iNaturalist,images_inaturalist,0fac4226374af1382557b0df5777d517,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_9952627.jpg,iNaturalist,images_inaturalist,c9bebcb11439bc2b88780736612018b7,no
Chaetodon lineolatus,Chaetodon_lineolatus_iNaturalist_9952634.jpg,iNaturalist,images_inaturalist,7935391cbb4932d185489a5461ded03a,no
Chaetodon litus,Chaetodon_litus_iNaturalist_12603647.jpg,iNaturalist,images_inaturalist,6330839cd33bac3b5e37d720d16572b9,no
Chaetodon litus,Chaetodon_litus_iNaturalist_13840264.jpg,iNaturalist,images_inaturalist,2904752cd5d9b4c7e423c299b69fbdee,no
Chaetodon litus,Chaetodon_litus_iNaturalist_250896809.jpg,iNaturalist,images_inaturalist,154f88af387ec7f08c4a6a421e50a3b1,no
Chaetodon litus,Chaetodon_litus_iNaturalist_250896825.jpg,iNaturalist,images_inaturalist,821d53c1e716651a65ff705c19f3e45b,no
Chaetodon litus,Chaetodon_litus_iNaturalist_324313677.jpg,iNaturalist,images_inaturalist,211a052d31d677b00dbf4cddfdc62632,no
Chaetodon litus,Chaetodon_litus_iNaturalist_474014549.jpg,iNaturalist,images_inaturalist,79835d6360e10b0162256cd6fd0b4783,no
Chaetodon litus,Chaetodon_litus_iNaturalist_490178965.jpg,iNaturalist,images_inaturalist,e766b70402ad27ee1b15b7840d7dff1d,no
Chaetodon litus,Chaetodon_litus_iNaturalist_534683960.jpg,iNaturalist,images_inaturalist,072a620f2b37b83f451ac3d9ce58357a,no
Chaetodon litus,Chaetodon_litus_iNaturalist_534683993.jpg,iNaturalist,images_inaturalist,8c51c83ceb26774706dfa0c027b3a824,no
Chaetodon litus,Chaetodon_litus_iNaturalist_534683999.jpg,iNaturalist,images_inaturalist,465d532feedd55d9da077cd08367195c,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_169964645.jpg,iNaturalist,images_inaturalist,a01fcb7f26134d1a8602961d0c9ac53f,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_178875223.jpg,iNaturalist,images_inaturalist,987647b2c8f21fde782591f2d27b896f,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_290315608.jpg,iNaturalist,images_inaturalist,92e968c10e972bf0a99f73e15e838afe,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_290315687.jpg,iNaturalist,images_inaturalist,19283948d64da95b644c3e37d0e4d662,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_331.jpg,iNaturalist,images_inaturalist,d0f60b2776055506eb8fdbb05a723912,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_3844633.jpg,iNaturalist,images_inaturalist,6bd4ed7d80270ea1d0536fbeb6e043c5,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_430979456.jpg,iNaturalist,images_inaturalist,e716addabf763682f5e30c71ef86fe12,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_545359972.jpg,iNaturalist,images_inaturalist,7b0edf48e608b3c4f83afbfa4d4725c7,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_58993744.jpg,iNaturalist,images_inaturalist,4a8bbd3b9e19865a9c57a9b0f42fc95c,no
Chaetodon lunula,Chaetodon_lunula_iNaturalist_6462315.jpg,iNaturalist,images_inaturalist,bb517aa09d738ad3724aad7f1f214879,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_166474504.jpg,iNaturalist,images_inaturalist,95ace334e1742e0c24adb57ef071ef41,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_179510692.jpg,iNaturalist,images_inaturalist,14761a9e8e2cc08d0bdb8574ffff3460,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_204763068.jpg,iNaturalist,images_inaturalist,7959d3ce148579389910bde5bfbd88cc,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_204763090.jpg,iNaturalist,images_inaturalist,681e2cfa7e41c5f794047e2e825b8290,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_204763105.jpg,iNaturalist,images_inaturalist,fa6efd88c28dc187399c64ecf4051ba8,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_204763128.jpg,iNaturalist,images_inaturalist,8ad2f75917627d1654ecaa970bd15aa8,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_204773665.jpg,iNaturalist,images_inaturalist,366fd22c22021eeb30445938c43b3908,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_22286339.jpg,iNaturalist,images_inaturalist,51c1fd25dfdfa35469f9983b695b7c01,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_38212451.jpg,iNaturalist,images_inaturalist,0f2608af91c27b8745cd22798fd445c1,no
Chaetodon lunulatus,Chaetodon_lunulatus_iNaturalist_52082572.jpg,iNaturalist,images_inaturalist,86ab9e36dd78abe023bad07ccd98b8cd,no
